CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.6954, 0.7566, "0.871643+0.124279*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.7566, 0.8178, "0.842818+0.162377*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.8178, 0.85895, "0.79381+0.222304*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.85895, 0.88, "0.767817+0.252565*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.88, 0.901, "0.761326+0.259942*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.901, 0.922, "0.662455+0.369676*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.922, 0.943, "0.811456+0.20807*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.943, 0.95915, "0.312654+0.737022*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.95915, 0.97045, "0.7523+0.278651*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.97045, 0.98175, "0.195662+0.852239*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.98175, 0.99305, "2.06349+-1.05031*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.99305, 1.00435, "-1.91078+2.95177*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 1.00435, 1.1, "1.05383"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, -15, 0, "1.03053"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0, 0.1356, "0.917884"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.1356, 0.4069, "0.838825+0.583026*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.4069, 0.5731, "1.0617+0.0352802*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.5731, 0.6342, "1.27557+-0.337887*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.6342, 0.6954, "1.2352+-0.274241*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.6954, 0.7566, "1.13619+-0.131867*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.7566, 0.8178, "1.16678+-0.172292*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.8178, 0.85895, "1.21878+-0.235877*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.85895, 0.88, "1.24636+-0.267986*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.88, 0.901, "1.25325+-0.275813*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.901, 0.922, "1.35816+-0.392248*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.922, 0.943, "1.20006+-0.220774*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.943, 0.95915, "1.72931+-0.782023*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.95915, 0.97045, "1.26282+-0.295665*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.97045, 0.98175, "1.85345+-0.904275*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.98175, 0.99305, "-0.128425+1.11444*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 0.99305, 1.00435, "4.0885+-3.132*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 70, 100, 1.00435, 1.1, "0.942879"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.77171"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.30376"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.41927+-0.86046*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.04446+0.0606689*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.0984135+1.71142*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.8353+-2.60407*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.756701+0.384999*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.08711+-1.37341*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.54252+-1.93028*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.63046+5.25638*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.952+-3.36005*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.10572+-1.31091*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-1.06996+2.13343*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.71686+-2.94273*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.104738+0.823233*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.33237+3.33455*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.46419+2.45023*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-15.9629+17.0504*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.16272"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.77274"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.34691"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.48032+-0.993964*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.0335+0.104136*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.17913+1.59492*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.92903+-2.74108*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.72293+0.431329*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.15117+-1.45637*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.43331+-1.80137*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.32586+4.90352*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.91995+-3.33035*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.03631+-1.23975*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-1.00113+2.05466*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.85592+-3.09598*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "-0.223637+1.15733*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.43298+3.43394*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.11661+2.0931*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-14.6829+15.7543*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.14114"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.69654"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.24852"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.34155+-0.695537*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "0.992577+0.162101*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.199318+1.54626*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.98056+-2.83918*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.485388+0.748933*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.08368+-1.36353*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.61339+-2.01126*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.97171+5.65519*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "4.33495+-3.78419*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.16385+-1.37453*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-1.38794+2.47773*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.75254+-2.97347*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.369487+0.553669*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.50477+3.51545*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.82608+2.82414*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-19.0923+20.2112*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.20806"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.74626"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "0.996122"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.02986+-0.0426993*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "0.861971+0.369894*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "-0.0563094+1.9722*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.90994+-2.70495*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.546814+0.693273*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.10115+-1.36109*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.63464+-2.01345*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.99922+5.70978*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "4.02021+-3.40321*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.16171+-1.34051*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-1.11596+2.21446*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.74057+-2.93563*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.0964231+0.863718*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.4285+3.46552*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.52296+2.54315*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-16.4679+17.5927*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.16853"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.79189"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.49539"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.72625+-1.50497*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.18835+-0.183017*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.220352+1.50603*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.77667+-2.52475*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.922158+0.142086*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.0762+-1.38321*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.4701+-1.86488*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.34011+4.89944*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.89852+-3.32627*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.06174+-1.28767*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-1.03378+2.06972*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.69844+-2.94853*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.111297+0.791385*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.25678+3.23157*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-1.41798+2.37718*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-15.566+16.6243*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.11064"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, -15, 0, "2.04405"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.36632"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.50219+-1.00916*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.10273+-0.0274514*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.147948+1.63855*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.89606+-2.69464*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.782913+0.344101*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.08271+-1.37384*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.71488+-2.14686*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.64049+5.25214*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.89917+-3.31565*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.02208+-1.23231*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-1.01718+2.06407*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.77157+-3.01414*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.16234+0.748804*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.75891+3.759*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-2.22165+3.21176*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-13.0568+14.1227*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.12817"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.50542"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.24256"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.3382+-0.715061*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "0.987491+0.146837*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.0499773+1.7827*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.77591+-2.51552*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.731076+0.424994*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.09144+-1.373*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.374+-1.71852*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.62069+5.26057*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "4.00369+-3.40349*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.18753+-1.38777*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-1.12158+2.20128*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.6634+-2.87293*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.0484128+0.896019*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-1.91531+2.91954*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-0.723525+1.7056*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-18.8048+19.9134*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.19652"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -15, 0, "2.01682"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.29204"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.41469+-0.907834*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.03906+0.0153096*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.0266654+1.78184*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.73055+-2.48163*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.649982+0.51028*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "1.9897+-1.26043*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.39888+-1.76078*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.72238+5.36568*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "3.87331+-3.26579*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.06576+-1.25963*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-1.19677+2.2789*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.58572+-2.79267*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "-0.0395059+0.986958*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.04928+3.05793*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-0.827282+1.81322*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-18.9731+20.0861*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.20073"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.52283"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.31567"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.42391+-0.812354*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.04994+0.106724*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.171262+1.63992*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.94163+-2.72837*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.865054+0.257794*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.18601+-1.48811*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "2.68835+-2.10238*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-3.53711+5.14538*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "4.03188+-3.45574*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.14628+-1.36296*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-0.941196+1.98571*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "3.85+-3.09509*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.251195+0.65699*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-2.6198+3.6154*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-2.11087+3.09702*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-12.9064+13.9681*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.12409"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -15, 0, "1.59683"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.19406"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.33+-1.00246*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "0.998402+-0.187525*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "1.21224+-0.560649*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "0.587695+0.424125*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.941636+-0.084849*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "0.956697+-0.104755*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "1.76175+-1.08917*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-0.283994+1.29251*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.88, 0.901, "1.15181+-0.339088*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.901, 0.922, "1.85104+-1.11514*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-0.00622667+0.899245*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "2.46948+-1.7261*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.296957+0.538943*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-0.446356+1.30489*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "0.63905+0.199308*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "7.85596+-7.06811*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "0.757103"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -15, 0, "0.623044"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0, 0.1356, "0.757587"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "0.588355+1.24803*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.00118+0.233464*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.73496+0.697993*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "1.5125+-0.528024*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "1.07185+0.105635*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "1.0531+0.130417*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "0.0508295+1.35599*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "2.59773+-1.60914*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.88, 0.901, "0.810188+0.422155*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.901, 0.922, "-0.0603271+1.38832*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.922, 0.943, "2.25192+-1.11953*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "-0.830265+2.14895*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "1.87446+-0.670969*x"
